year,id_,marital,relig,satjob,rank,scigrn,
2021,1381,Married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1382,Married,Protestant,Moderately satisfied,6,AGREE,
2021,1383,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1384,Divorced,Protestant,Moderately satisfied,8,DISAGREE,
2021,1385,Married,Protestant,.i:  Inapplicable,3,STRONGLY DISAGREE,
2021,1386,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1387,Married,Protestant,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,1388,Married,Protestant,Moderately satisfied,4,DISAGREE,
2021,1389,Separated,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1391,Divorced,None,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1392,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1393,Divorced,None,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1394,Married,Protestant,.i:  Inapplicable,.s:  Skipped on Web,AGREE,
2021,1395,Widowed,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1396,Never married,Christian,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1397,Widowed,Christian,.n:  No answer,.i:  Inapplicable,.i:  Inapplicable,
2021,1398,Never married,None,.i:  Inapplicable,1 - top,DISAGREE,
2021,1399,Married,None,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1400,Widowed,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1401,Married,None,Very satisfied,4,DISAGREE,
2021,1402,Divorced,None,Very dissatisfied,6,AGREE,
2021,1403,Married,Protestant,Very satisfied,6,.n:  No answer,
2021,1404,Divorced,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1405,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1406,Married,None,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,1407,Married,None,.i:  Inapplicable,5,.n:  No answer,
2021,1408,Separated,Catholic,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1409,Never married,Protestant,Very dissatisfied,6,NEITHER AGREE NOR DISAGREE,
2021,1410,Never married,Christian,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,1411,Married,None,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,1413,.s:  Skipped on Web,Protestant,.i:  Inapplicable,5,STRONGLY DISAGREE,
2021,1414,Widowed,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1415,Never married,Catholic,A little dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1416,Divorced,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1417,Widowed,Catholic,.i:  Inapplicable,3,DISAGREE,
2021,1418,Divorced,Protestant,Moderately satisfied,2,NEITHER AGREE NOR DISAGREE,
2021,1419,Divorced,Catholic,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1420,Married,Catholic,Very satisfied,1 - top,NEITHER AGREE NOR DISAGREE,
2021,1421,Never married,Protestant,Very satisfied,7,AGREE,
2021,1422,Married,Catholic,Moderately satisfied,4,STRONGLY DISAGREE,
2021,1423,Married,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1424,Married,Catholic,Very dissatisfied,5,AGREE,
2021,1425,Married,Jewish,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1426,Never married,Christian,.n:  No answer,.i:  Inapplicable,.i:  Inapplicable,
2021,1427,Never married,None,.i:  Inapplicable,3,AGREE,
2021,1428,Married,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1429,Divorced,Protestant,Very satisfied,4,NEITHER AGREE NOR DISAGREE,
2021,1430,Married,None,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1431,Never married,Catholic,Very satisfied,5,DISAGREE,
2021,1432,Divorced,None,Very dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1433,Never married,Catholic,.i:  Inapplicable,4,STRONGLY DISAGREE,
2021,1434,Divorced,None,.i:  Inapplicable,8,NEITHER AGREE NOR DISAGREE,
2021,1435,Widowed,Orthodox-christian,Moderately satisfied,10 - bottom,NEITHER AGREE NOR DISAGREE,
2021,1436,Never married,None,Very dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1437,Never married,Protestant,Moderately satisfied,3,AGREE,
2021,1438,Married,None,.i:  Inapplicable,5,STRONGLY DISAGREE,
2021,1440,Married,Buddhism,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1441,Divorced,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1442,Married,None,Very satisfied,4,AGREE,
2021,1444,Married,Orthodox-christian,.s:  Skipped on Web,.i:  Inapplicable,.i:  Inapplicable,
2021,1445,Married,Catholic,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1446,Never married,None,Very satisfied,6,.n:  No answer,
2021,1447,Widowed,Catholic,.i:  Inapplicable,4,STRONGLY DISAGREE,
2021,1448,Never married,Protestant,Moderately satisfied,5,DISAGREE,
2021,1449,Married,Orthodox-christian,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1450,Never married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1451,Divorced,None,Moderately satisfied,4,DISAGREE,
2021,1452,Never married,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1453,Married,Protestant,Very satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,1454,Married,Catholic,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1455,Divorced,None,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1456,Never married,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1457,Married,Catholic,.i:  Inapplicable,.s:  Skipped on Web,DISAGREE,
2021,1458,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1459,Widowed,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1460,Widowed,None,.i:  Inapplicable,5,DISAGREE,
2021,1461,Married,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1462,Widowed,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1463,Never married,None,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,1464,Divorced,Catholic,.n:  No answer,7,DISAGREE,
2021,1465,Divorced,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1466,Married,Christian,Very satisfied,5,DISAGREE,
2021,1467,Married,Other,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1468,Widowed,Jewish,.n:  No answer,.i:  Inapplicable,.i:  Inapplicable,
2021,1469,Married,None,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1470,Married,Catholic,Very satisfied,4,NEITHER AGREE NOR DISAGREE,
2021,1471,Divorced,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1472,Married,Catholic,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1474,Separated,Jewish,.i:  Inapplicable,3,NEITHER AGREE NOR DISAGREE,
2021,1475,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1476,Married,Protestant,A little dissatisfied,5,.n:  No answer,
2021,1477,Married,Catholic,.i:  Inapplicable,3,NEITHER AGREE NOR DISAGREE,
2021,1478,Divorced,Catholic,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1479,Widowed,Catholic,.i:  Inapplicable,1 - top,STRONGLY AGREE,
2021,1480,Married,Catholic,.i:  Inapplicable,3,DISAGREE,
2021,1481,Married,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1482,Widowed,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1483,Married,None,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1484,Never married,None,Moderately satisfied,6,NEITHER AGREE NOR DISAGREE,
2021,1485,Married,Catholic,.i:  Inapplicable,1 - top,DISAGREE,
2021,1486,Married,Protestant,.d:  Do not Know/Cannot Choose,5,DISAGREE,
2021,1487,Married,.s:  Skipped on Web,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1488,Widowed,Protestant,.i:  Inapplicable,4,.n:  No answer,
2021,1489,Married,Orthodox-christian,.i:  Inapplicable,1 - top,NEITHER AGREE NOR DISAGREE,
2021,1490,Widowed,Catholic,.i:  Inapplicable,4,DISAGREE,
2021,1491,Married,None,.i:  Inapplicable,3,STRONGLY DISAGREE,
2021,1492,Divorced,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1493,Never married,Christian,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1494,Widowed,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1495,Divorced,Protestant,Moderately satisfied,5,DISAGREE,
2021,1496,Divorced,Protestant,.i:  Inapplicable,4,DISAGREE,
2021,1497,Widowed,Catholic,.s:  Skipped on Web,.i:  Inapplicable,.i:  Inapplicable,
2021,1498,Never married,Catholic,Very satisfied,10 - bottom,NEITHER AGREE NOR DISAGREE,
2021,1499,Never married,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1501,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1502,Married,Christian,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1504,Never married,Protestant,.i:  Inapplicable,9,DISAGREE,
2021,1505,Married,None,A little dissatisfied,5,NEITHER AGREE NOR DISAGREE,
2021,1506,Married,Protestant,.d:  Do not Know/Cannot Choose,5,AGREE,
2021,1507,Married,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1508,Married,Christian,A little dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1509,Never married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1511,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1512,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1513,Married,Protestant,Moderately satisfied,6,NEITHER AGREE NOR DISAGREE,
2021,1514,Married,Protestant,Very satisfied,1 - top,DISAGREE,
2021,1515,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1516,Never married,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1517,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1518,Never married,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1519,Divorced,Protestant,Moderately satisfied,5,AGREE,
2021,1520,Married,Catholic,Very satisfied,3,NEITHER AGREE NOR DISAGREE,
2021,1521,Married,Protestant,.i:  Inapplicable,5,DISAGREE,
2021,1522,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1523,Divorced,Protestant,.i:  Inapplicable,5,DISAGREE,
2021,1524,Married,Protestant,Moderately satisfied,5,STRONGLY DISAGREE,
2021,1525,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1526,Widowed,Catholic,Very satisfied,5,DISAGREE,
2021,1527,Divorced,Catholic,.s:  Skipped on Web,.i:  Inapplicable,.i:  Inapplicable,
2021,1528,Divorced,Jewish,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1529,Married,None,Moderately satisfied,5,.n:  No answer,
2021,1530,Divorced,None,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1531,Divorced,Protestant,Moderately satisfied,5,AGREE,
2021,1532,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1534,Married,Protestant,.i:  Inapplicable,7,.n:  No answer,
2021,1535,Married,Catholic,Very satisfied,3,DISAGREE,
2021,1536,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1537,Divorced,Protestant,Moderately satisfied,7,DISAGREE,
2021,1538,Never married,None,A little dissatisfied,3,NEITHER AGREE NOR DISAGREE,
2021,1539,Married,Catholic,A little dissatisfied,3,AGREE,
2021,1540,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1541,Married,Protestant,Very satisfied,3,NEITHER AGREE NOR DISAGREE,
2021,1542,Married,Hinduism,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1543,Divorced,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1544,Divorced,Protestant,Moderately satisfied,7,NEITHER AGREE NOR DISAGREE,
2021,1545,Widowed,Catholic,Very satisfied,5,.n:  No answer,
2021,1546,Separated,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1547,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1548,Divorced,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1549,Married,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1550,Widowed,Protestant,Moderately satisfied,7,.d:  Do not Know/Cannot Choose,
2021,1551,Divorced,.n:  No answer,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1552,Never married,Other,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1553,Never married,Protestant,.i:  Inapplicable,5,STRONGLY DISAGREE,
2021,1554,Married,Protestant,Very satisfied,4,DISAGREE,
2021,1555,Married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1557,Divorced,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1558,Widowed,Protestant,.i:  Inapplicable,10 - bottom,.n:  No answer,
2021,1559,Never married,Christian,A little dissatisfied,6,AGREE,
2021,1560,Married,Protestant,.i:  Inapplicable,4,DISAGREE,
2021,1561,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1562,Never married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1563,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1564,Married,Protestant,Moderately satisfied,7,NEITHER AGREE NOR DISAGREE,
2021,1565,Married,Protestant,.i:  Inapplicable,5,NEITHER AGREE NOR DISAGREE,
2021,1566,Married,Protestant,.i:  Inapplicable,5,NEITHER AGREE NOR DISAGREE,
2021,1567,Married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1568,Divorced,Protestant,Very satisfied,7,AGREE,
2021,1569,Married,Buddhism,.i:  Inapplicable,3,DISAGREE,
2021,1570,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1571,Married,None,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,1572,Widowed,Catholic,.i:  Inapplicable,3,STRONGLY DISAGREE,
2021,1573,Married,None,Very satisfied,8,NEITHER AGREE NOR DISAGREE,
2021,1574,Divorced,None,Moderately satisfied,5,AGREE,
2021,1575,Widowed,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1576,Married,Protestant,Very satisfied,6,AGREE,
2021,1577,Married,Protestant,Moderately satisfied,7,STRONGLY DISAGREE,
2021,1578,Married,.n:  No answer,Very satisfied,.i:  Inapplicable,.n:  No answer,
2021,1579,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1580,Divorced,Protestant,Very satisfied,7,DISAGREE,
2021,1581,Married,Protestant,.i:  Inapplicable,5,DISAGREE,
2021,1582,Never married,None,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,1583,Separated,.n:  No answer,Moderately satisfied,.i:  Inapplicable,.n:  No answer,
2021,1584,Widowed,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1585,Divorced,Protestant,Very satisfied,6,AGREE,
2021,1586,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1587,Married,.d:  Do not Know/Cannot Choose,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1588,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1589,Widowed,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1590,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1591,Married,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1592,Married,Protestant,Moderately satisfied,4,DISAGREE,
2021,1593,Married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1594,Married,Protestant,.i:  Inapplicable,3,DISAGREE,
2021,1595,Married,Protestant,Very satisfied,5,DISAGREE,
2021,1596,Married,Christian,Moderately satisfied,5,.n:  No answer,
2021,1597,Never married,None,A little dissatisfied,5,.d:  Do not Know/Cannot Choose,
2021,1598,Widowed,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1599,Widowed,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1600,Married,Catholic,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1601,Divorced,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1602,Widowed,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1603,Never married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1604,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1606,Widowed,Christian,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1607,Married,Protestant,.i:  Inapplicable,5,DISAGREE,
2021,1608,Married,.d:  Do not Know/Cannot Choose,Very satisfied,5,DISAGREE,
2021,1610,Married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1612,Divorced,Christian,.i:  Inapplicable,8,DISAGREE,
2021,1613,Widowed,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1614,Married,Protestant,Very satisfied,6,NEITHER AGREE NOR DISAGREE,
2021,1616,Married,Protestant,Moderately satisfied,5,.n:  No answer,
2021,1617,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1618,Never married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1619,Married,Protestant,Very satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,1620,Married,Christian,A little dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1621,Never married,None,A little dissatisfied,8,NEITHER AGREE NOR DISAGREE,
2021,1622,Never married,None,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1623,Married,Protestant,A little dissatisfied,6,DISAGREE,
2021,1624,Divorced,Protestant,Moderately satisfied,6,NEITHER AGREE NOR DISAGREE,
2021,1625,Married,Protestant,Very satisfied,2,AGREE,
2021,1626,Never married,None,A little dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1627,Married,Protestant,.i:  Inapplicable,4,DISAGREE,
2021,1628,Divorced,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1629,Never married,Protestant,Moderately satisfied,.i:  Inapplicable,.n:  No answer,
2021,1630,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1631,Never married,None,A little dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1632,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1633,Never married,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1634,Divorced,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1635,Divorced,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1636,Married,Christian,Moderately satisfied,6,DISAGREE,
2021,1638,Widowed,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1639,Never married,None,Very satisfied,7,STRONGLY DISAGREE,
2021,1640,Divorced,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1641,Never married,Protestant,A little dissatisfied,3,DISAGREE,
2021,1643,Divorced,Catholic,.i:  Inapplicable,1 - top,STRONGLY DISAGREE,
2021,1644,Never married,None,A little dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1646,Never married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1647,Married,Catholic,.i:  Inapplicable,4,NEITHER AGREE NOR DISAGREE,
2021,1648,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1649,Divorced,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,1650,Never married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,1651,Married,Protestant,Moderately satisfied,5,.n:  No answer,
